mid,用户名,发文时间,内容,转发数,评论数,点赞数
4496956925889469#,彻底着迷,04月23日,"
                    【￥86】【汤臣倍健】液体钙软胶囊200粒 汤臣倍健大牌，有效补充钙，特别添加维生素DK，还能增强免疫力哟，药店100粒要106元，我们发100粒1瓶，50粒2瓶钙维生素DK，共200粒，我们券后只要59元，超划算！【赠运费险】 ​                ",0, 1,0
4496956749603261#,白菜卡,04月23日,"
                    【24.9】【第二件0元】巴西樱桃维生素C30粒 拍:O网页链接如链接访问有问题看评论 汤臣倍健高端品牌！这个维生素超好吃的！图案超可爱，味道酸酸甜甜的，每天来一片，美容抗衰老，小孩子不吃水果蔬菜，吃这个正好！药店一瓶就要上百块，抗病毒还能提高免疫力哟     ​  展开全文c ",0, 1,0
4496954970880894#,红包管理员,04月23日,"
                    【￥24.9/拍2件】汤臣倍健の针叶樱桃VC线下一瓶就要168！樱桃味酸酸甜甜的，而且小象造型很可爱哦！每天饭后吃一次，一次最多3粒就可以了，多吃维生素C可以提高身体免疫力，女孩子吃还美白抗氧 ​​​​~ ​​​​                ",0, 4,4
4496949572971710#,大牌姐,04月23日,"
                    第2件不要钱！樱桃味的维生素C�拍2件【24.9�】汤臣倍健の针叶樱桃VC线下一瓶就要168大洋！！大大一瓶只要12.5！！樱桃味酸酸甜甜的~而且小象造型太可爱了吧每天饭后吃一次，一次最多3粒就可以了哦�多吃维生素C可以提高身体免疫力�女孩子吃还美白抗氧 ​​​​~ ​                ", 1, 35,45
4496938399434800#,香港韩妆日本奢侈品口红代购小ck,04月23日,"
                    劵后￥19.9 【汤臣倍健】健力多牛乳钙补60片   正品保证【央视推荐大牌汤臣倍健】牛乳钙片，进口儿童钙，高含量，易吸收肠胃好，宝贝长得快，奶香浓厚，含钙量高，长个子，壮骨骼，增强免疫力，助力孩子健康成长，孕妇可以吃，赠送好礼，多买多送。 ​                ",0, 1,0
4496938340194163#,香港日本韩妆代购俄罗斯口红泰国,04月23日,"
                    劵后￥19.9 【汤臣倍健】健力多牛乳钙补60片   正品保证【央视推荐大牌汤臣倍健】牛乳钙片，进口儿童钙，高含量，易吸收肠胃好，宝贝长得快，奶香浓厚，含钙量高，长个子，壮骨骼，增强免疫力，助力孩子健康成长，孕妇可以吃，赠送好礼，多买多送。 ​                ",0, 1,0
4496938281665300#,淘宝优惠券分手失恋搭配旅拍宝妈,04月23日,"
                    劵后￥19.9 【汤臣倍健】健力多牛乳钙补60片   正品保证【央视推荐大牌汤臣倍健】牛乳钙片，进口儿童钙，高含量，易吸收肠胃好，宝贝长得快，奶香浓厚，含钙量高，长个子，壮骨骼，增强免疫力，助力孩子健康成长，孕妇可以吃，赠送好礼，多买多送。 ​                ",0, 1,0
4496932430897430#,我是个送白菜的小猴子,04月23日,"
                    【拍2件24.9】天然博士，针叶樱桃VC片2瓶汤臣倍健旗下，第2件0圆！咀嚼片，酸酸甜甜的口感，每天来一片，提高免疫力 ​                ",0, 1,1
4496930933380168#,灵灵小姐姐爱煮酒,04月23日,"
                    【自助搜券】O网页链接 汤臣倍健辅酶素q10#维生素#E软胶囊，心脏加油站，增强免疫力，缓解体力疲劳。 【原】308 【现】288 【下】 【30元券】微博专享限时领券 ​                ",0,0,0
4496930841313801#,传奇精选,04月23日,"
汤臣倍健辅酶素q10维生素E软胶囊q一10心脏官方旗舰店#保健#品ql0 【现￥288】【月出】720   #全民开撸#汤臣倍健辅酶素q10维生素E软胶囊，心脏加油站，增强免疫力，缓解体力疲劳。 【下】 【30元券】微博专享限时领券 ​                ",0, 3,0
4496907688322097#,爱家的小妹妹晴晴,04月23日,"
                    【自助搜券】O网页链接 【VC发2瓶120片，共240片】4.9高评，5W+好评！25年大牌，汤臣倍健#维生素#C！吃着是酸酸甜甜橘子味，口感贼好~不仅能提高免疫力，还能#美容#养颜！【赠运费险】。 【原】98 【现】78 【下】 【20元券】微博专享限时领券 ​                ",0,0,0
4496904337451268#,薄荷味少年阿光,04月23日,"
                    【自助搜券】O网页链接 汤臣倍健#蛋白#粉高#蛋白#质营养粉免疫力中老年人植物无糖补品增强 【原】198 【现】178 【下】 【20元券】微博专享限时领券 ​                ",0,0,0
4496895285791411#,挖券少女,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895281575804#,抢券瓜子酱,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895281837257#,省钱草粒儿,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895281838770#,省钱baby,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895281839155#,种草女神,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895281845036#,省钱小公举,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895281993980#,种草安利公主,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895281995886#,囤货女神,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895282010066#,败家小队长,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895282011145#,种草小君,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895282286449#,囤货妹妹,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895282289388#,优惠大明猩,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895282304928#,大de果子,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895282306506#,囤货小二,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,1
4496895282307758#,拔草果酱,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895278089661#,种草小妹,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895278086236#,种草小萌妹,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895277639605#,省钱小妹纸,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496895277638065#,送券小猪,04月23日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，礼盒装的，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4496883529320741#,折价菌,04月23日,"
                    记得拍两件哦！！第二件不要钱！！汤臣倍健  VC*2瓶   【拍2件/24.9】这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​​​​                ",0, 1,6
4496883361431187#,泡泡挖白菜,04月23日,"
                    【汤臣倍健 巴西樱桃维生素C30粒*2瓶】24.9 拍2件24.9  第2件不要钱！！主要增强抵抗力、预防口腔溃疡维，还有抗氧化！平时容易口腔溃疡、牙龈出血，也可有一定的效果~~每天一粒补充维C，增强免疫力！ ​​​​                ",0, 1,2
4496881436332036#,白菜分享君,04月23日,"
                    【拍2件24.9】汤臣倍健 巴西樱桃维生素C30粒*2瓶第2件不要钱！！主要增强抵抗力、预防口腔溃疡维，还有抗氧化！平时容易口腔溃疡、牙龈出血，也可有一定的效果~~每天一粒补充维C，增强免疫力！ ​​​​                ", 1, 5,60
4496881352446567#,女神优衣库,04月23日,"
                    记得拍两件哦！！第二件不要钱�【拍2件/24.9】汤臣倍健  VC*2瓶  这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 2,1
4496880660295817#,种草小二,04月23日,"
                    记得拍两件哦！！第二件不要钱�【拍2件/24.9】汤臣倍健  VC*2瓶  这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 4,4
4496880647980343#,返钱君,04月23日,"
                    记得拍两件哦！！第二件不要钱�【拍2件/24.9】汤臣倍健  VC*2瓶  这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 2,0
4496880630768943#,豆子君,04月23日,"
                    记得拍两件哦！！第二件不要钱�【拍2件/24.9】汤臣倍健  VC*2瓶  这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 2,20
4496880623122099#,省钱专用小马甲,04月23日,"
                    记得拍两件哦！！第二件不要钱�【拍2件/24.9】汤臣倍健  VC*2瓶  这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ", 1, 3,107
4496880622673324#,种草小丸子,04月23日,"
                    记得拍两件哦！！第二件不要钱�【拍2件/24.9】汤臣倍健  VC*2瓶  这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 2,0
4496879830666866#,飞岩旅行,04月23日,"
                    4件308元]汤臣倍健蛋白粉营养蛋白质粉增强免疫力官方男女旗舰店 【30元券】微博专享限时领券 ​                ",0,0,0
4496876763863541#,杨桃妈妈美妆,04月23日,"
                    买1送2汤臣倍健植物蛋白质粉免疫力中老年人男女性儿童增强营养粉 券后【178】元还包邮，平台已抢【149】件！ 【天猫正品保障】专柜正品，有防伪可查！4.9超高评分！新西兰/澳洲进口原料，非转基因大豆蛋白粉，增强抵抗力，补充营养好选择，无论是上班族还是中老年人都是很好的选择！！【 ​  展开全文c ",0,0,0
4496869550246983#,淘大牌返利省钱折扣宝优惠券领券,04月23日,"
                    【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ 卷后只需【148】大洋 ​                ",0, 2,0
4496866954119208#,松果快报,04月23日,"
#薅羊毛#汤臣倍健儿童维生素C60片原价121，券后【101】，简直#白菜价# 自助搜券→O网页链接 汤臣倍健维生素C！抗氧化补营养，每天1片，吃出白皙好皮肤~还可以提高身体免疫力，换季不易感冒 戳我>>>>  【20元券】微博专享限时领券 ​                ",0,0,0
4496858464132092#,淘宝零食红酒文具手机电视优惠券,04月23日,"
                    【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ 卷后只需【148】大洋 ​                ",0, 1,0
4496855864237005#,天天买得值,04月23日,"
【24.9】第2件0元！记得拍两件哦！！汤臣倍健  VC*2瓶这次是樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 ， 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​​​​【标题搜】O网页链接 【40元券】微博专享限时领券 ​                ",0,0,0
4496853414957999#,淘宝店铺爆款优惠券,04月23日,"
                    【￥78】【汤臣倍健】维生素C咀嚼片240片 线下100片128！咱240片仅78啦！汤臣倍健大牌维生素C咀嚼片！酸酸甜甜口感，每天来2粒！有效抗氧化，增强免疫力，美容养颜效果非常棒，爱美的小姐姐快抢！【赠运费险】 ​                ",0, 1,0
4496842027121193#,种草小居居,04月23日,"
【24.9】第2件0元！记得拍两件哦！！汤臣倍健  VC*2瓶这次是樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 ， 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​​​​ 【40元券】微博专享限时领券 ​                ",0, 1,0
4496833886268857#,波杰克马男BoJack,04月23日,"
 第二件不要钱！直接拍两件！ 汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】 适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496833860748398#,瘦身教主Alice,04月23日,"
 第二件不要钱！直接拍两件！ 汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】 适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496833826790036#,健身女王Diana,04月23日,"
 第二件不要钱！直接拍两件！ 汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】 适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496833797534215#,馋嘴少女,04月23日,"
 第二件不要钱！直接拍两件！ 汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】 适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496833742694123#,一位小财主,04月23日,"
 第二件不要钱！直接拍两件！ 汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】 适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,1
4496831763370333#,白菜囤货娘,04月23日,"
                    第2件0元�记得拍两件哦！！ 汤臣倍健  VC*2瓶  【拍2件/24.9】这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 1,0
4496829553524247#,大白菜狸哥,04月23日,"
                    【tao宝自助找券→】O网页链接 【券后仅￥101,领20元券↓↓↓】【买一送一，买60粒一瓶，赠送30粒一瓶】汤臣倍健儿童多种维生素咀嚼片，铁锌钙同补，增强儿童免疫力，均衡营养宝贝的多维营养管家，补充儿童营养所需，孩子的生长由它来守护~~  ​                ",0, 1,0
4496829271907374#,悦色小辣椒,04月23日,"
汤臣倍健儿童多种维生素咀嚼片2瓶 【 98 】元  【发一瓶60片 一瓶30片】【送药盒】汤臣倍健儿童多种维生素咀嚼片复合维生素，铁锌钙同补，增强儿童免疫力，均衡营养宝贝的多维营养管家，补充儿童营养所需，孩子的生长由它来守护~【赠运费险】    ​                ",0, 2,0
4496829045362711#,福粒,04月23日,"
                    【第二件0元】巴西樱桃维生素C30粒  #种草##好物推介##花式种草#@图弟 汤臣倍健高端品牌！这个维生素超好吃的！图案超可爱，味道酸酸甜甜的，每天来一片，美容抗衰老，小孩子不吃水果蔬菜，吃这个正好！药店一瓶就要上百块，抗病毒还能提高免疫力哟 【25元券】微博专享限时领券 ​                ",0,0,2
4496826734339061#,馋嘴少女,04月23日,"
 第二件不要钱！直接拍两件！汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496824242942956#,瘦身教主Alice,04月23日,"
 第二件不要钱！直接拍两件！汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496824238949114#,波杰克马男BoJack,04月23日,"
 第二件不要钱！直接拍两件！汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496824239342038#,一位小财主,04月23日,"
 第二件不要钱！直接拍两件！汤臣倍健 天然博士 针叶樱桃维C30片*2瓶 【拍2件/24.9】适当补充vc可以抗氧化、增强免疫力！熬夜上火，皮肤暗沉的姐妹都可以吃！ ​                ",0, 1,0
4496820967440341#,潮流小哥哥亮亮,04月23日,"
                    【自助搜券】O网页链接 【VC发2瓶120片，共240片】4.9高评，5W+好评！25年大牌，汤臣倍健#维生素#C！吃着是酸酸甜甜橘子味，口感贼好~不仅能提高免疫力，还能#美容#养颜！【赠运费险】。 【原】98 【现】78 【下】 【20元券】微博专享限时领券 ​                ",0,0,0
4496813841648273#,顾家男同学,04月23日,"
                    第2件0元�记得拍两件哦！！汤臣倍健VC*2瓶【拍2件/24.9】这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜�不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 2,0
4496813824011443#,馋嘴小犹太,04月23日,"
                    第2件0元�记得拍两件哦！！汤臣倍健VC*2瓶【拍2件/24.9】这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜�不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 2,0
4496813488468708#,时尚一姐,04月23日,"
                    第2件0元�记得拍两件哦！！ 汤臣倍健  VC*2瓶  【拍2件/24.9】这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 7,148
4496813484809287#,省钱小管家,04月23日,"
                    第2件0元�记得拍两件哦！！ 汤臣倍健  VC*2瓶  【拍2件/24.9】这次是�樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 � 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​                ",0, 2,3
4496808896145077#,yunj风,04月23日,"
                    [24.9] 【第二件0元】巴西樱桃维生素C30粒   汤臣倍健高端品牌！这个维生素超好吃的！图案超可爱，味道酸酸甜甜的，每天来一片，美容抗衰老，小孩子不吃水果蔬菜，吃这个正好！药店一瓶就要上百块，抗病毒还能提高免疫力哟 #V爱守护行动# #微博云上新#  戳： 【25元券】微博专享限时领券 ​  展开全文c ",0,0,1
4496784551839415#,白菜小骨朵,04月23日,"
【拍两件24.9】汤臣倍健，樱桃天然维生素C30粒*2瓶这个维生素超好吃的，酸酸甜甜的，不添加蔗糖无防腐剂，美容养颜~提高免疫力，4岁以上都能吃，每天只需来一粒 ​                ",0, 1,0
4496775773650952#,福粒,04月23日,"
                    【第二件0元】巴西樱桃维生素C30粒  #种草##好物推介##花式种草#@图弟 汤臣倍健高端品牌！这个维生素超好吃的！图案超可爱，味道酸酸甜甜的，每天来一片，美容抗衰老，小孩子不吃水果蔬菜，吃这个正好！药店一瓶就要上百块，抗病毒还能提高免疫力哟 【25元券】微博专享限时领券 ​                ",0, 1,1
4496694056559258#,橙子爱先生,04月23日,"
汤臣倍健维生素C咀嚼片共240片 原价98元，券后价【78元】 汤臣倍健维生素C咀嚼片！酸酸甜甜口感，每天来2粒！有效抗氧化，增强免疫力，美容养颜效果非常棒，爱美的小姐姐快抢！ ​                ",0, 2,0
4497354411498194#,女神潮搭日记,04月24日,"
【领&券】O网页链接【¥ 44】第2件0元！记得拍两件哦！！汤臣倍健  VC*2瓶这次是樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 ， 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​​​​L女神潮搭日记的秒拍视频 ​                ",0, 1,0
4497353644123218#,潮搭仙女,04月24日,"
【领&券】O网页链接【 ¥ 44】第2件0元！记得拍两件哦！！汤臣倍健  VC*2瓶这次是樱桃味的，像吃糖一样酸酸甜甜的，而且可以美容养颜 ， 不喜欢吃蔬菜水果的，就买这吃不，维生素还是要补充的，不然免疫力会下降哦！！ ​​​​L潮搭仙女的微博视频 ​                ", 1, 1,3
4497353384075523#,贤惠小姐姐迪迪,04月24日,"
                    【自助搜券】O网页链接 汤臣倍健多种#维生素#咀嚼片儿童vc片#维生素#C免疫力复合#矿物质#增强 【原】121 【现】101 【下】 【20元券】微博专享限时领券 ​                ",0,0,0
4497350728887104#,挖券少女,04月24日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4497350715770916#,拔草果酱,04月24日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4497350716027092#,省钱小公举,04月24日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4497350716262115#,种草小萌妹,04月24日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4497350716265535#,囤货妹妹,04月24日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
4497350716269774#,种草小君,04月24日,"
                    【￥178 】汤臣倍健 蛋白质营养粉600g，赠送同款150g一桶，到手750g，送杯子，拍选项2到手2套更划算，包括蛋白粉600*2大罐+150g*2小罐+摇摇杯2个+礼袋2个，记得领300-40的津贴，到手只需要318，折合一套才159！，健身喝送人都不错，改善肠胃，增强免疫力~二合一：O网页链接 ​                ",0, 1,0
